Using BM25F for semantic search,"Jos&#233; R. P&#233;rez-Ag&#252;era, Javier Arroyo, Jane Greenberg, Joaquin Perez Iglesias, Victor Fresno",1,1,0
Semantically enabled exploratory video search,"J&#246;rg Waitelonis, Harald Sack, Johannes Hercher, Zalan Kramer",1,1,0
Semantic search on heterogeneous Wiki systems,"Fabrizio Orlandi, Alexandre Passant",1,1,0
Semantic search engines,"A Calsavara, G Schmidt",1,1,0
WebSifter II: A personalizable meta-search agent based on weighted semantic taxonomy tree,"L Kerschberg, W Kim, A Scime",1,1,0
Augmenting search with corpus-derived semantic relevance,Z Mason,1,1,0
A relation-based search engine in Semantic Web,"Y F Li, Y Wang, X T Huang",1,1,0
Semantic Association Search and Rank Method based on Spreading Activation for the Semantic Web,"M Lee, W Kim",1,1,0
Extracting authoring information based on keywords and semantic search,"Faisal Alkhateeb, Amal Alzubi, Iyad Abu Doush, Shadi Aljawarneh, Eslam Al Maghayreh",1,1,0
A semantic search system using query definitions,"A. K. Sharma, Neelam Duhan, Bharti Sharma",1,1,0
Sniper: A Domain Semantic Search Engine,"H Q Jiang, L Y Fang, Y F Li, J Z Yan, B Shi",1,1,0
Falcons searching and browsing entities on the semantic web,"Gong Cheng, Weiyi Ge, Yuzhong Qu",1,1,0
Avatar semantic search a database approach to information retrieval,"Eser Kandogan, Rajasekar Krishnamurthy, Sriram Raghavan, Shivakumar Vaithyanathan, Huaiyu Zhu",1,1,0
Toward a semantic search engine based on ontologies,"W D Fang, L Zhang, Y X Wang, S B Dong",1,1,0
Improving the interpretation of Patent Data by the employment of the Semantic-Web formalism in the specific context of Biomedical Technology,"B Spyropoulos, M Botsivaly",1,1,0
Semantic-driven multimedia retrieval with the MPEG Query Format,"R Tous, J Delgado",1,1,0
"SWHi system description: A case study in information retrieval, inference,and visualization in the Semantic Web","I Fahmi, J T Zhang, H Ellermann, G Bouma",1,1,0
Agents-based Intelligent Retrieval Framework for the Semantic Web,"Y Xiao, M Xiao, F Zhang",1,1,0
A smart web query method for semantic retrieval of web data,"R HL Chiang, C EH Chua, V C Storey",1,1,0
A Relation-Based Page Rank Algorithm for Semantic Web Search Engines,"F Lamberti, A Sanna, C Demartini",1,1,0
Developing a semantic-enable information retrieval mechanism,"M Y Chen, H C Chu, Y M Chen",1,1,0
RSS: A framework enabling ranked search on the semantic web,"X M Ning, H Jin, H Wu",1,1,0
Distributed semantic search for the web a multiagent approach,Murat &#350;ensoy,1,1,0
Development of a semantic web based mobile local search system,"Joo Seong Jeon, Gi Jeong Lee",1,1,0
SemRank ranking complex relationship search results on the semantic web,"Kemafor Anyanwu, Angela Maduko, Amit Sheth",1,1,0
An ontology-driven approach to web search analysis of its sensitivity to ontology quality and search tasks,"Stein L. Tomassen, Darijus Strasunskas",1,1,0
Design and implementation of Semantic Web search system using ontology andanchor text,"N D Cho, E S Lee",1,1,0
Knowledge Sifter: Agent-based ontology-driven search over heterogeneous databases using semantic web services,"L Kerschberg, M Chowdhury, A Damiano, H Jeong, S Mitchell, J Si, S Smith",1,1,0
An effective semantic search technique using ontology,"Jihyun Lee, Jun-Ki Min, Chin-Wan Chung",1,1,0
Using probabilistic latent semantic analysis for personalized web search,"C X Lin, G R Xue, H J Zeng, Y Yu",1,1,0
Comparing keyword search to semantic search: a case study in solving crossword puzzles using the Google (TM) API,"D E Goldschmidt, M Krishnamoorthy",1,1,0
Indexing scheme for keyword search over semantic web documents,"Y Kim, H Shin, K Chong, H Lim",1,1,0
Using semantic knowledge to improve web query processing,"J Conesa, V C Storey, V Sugumaran",1,1,0
Semantic search using modular ontology learning and case-based reasoning,"Nesrine Ben Mustapha, Hajer Baazaoui Zghal, Marie-Aude Aufaure, Henda ben Ghezala",1,1,0
Application of ontology techniques to view-based semantic search and browsing,"E Hyvonen, S Saarela, K Viljanen",1,1,0
Bridging the syntactic and the semantic web search,"G Kouzas, I Anagnostopoulos, I Maglogiannis, C Anagnostopoulos",1,1,0
Ontology Driven Semantic Search over Structure P2P Network,"J Q Cai, X L Shao, W H Ma",1,1,0
Using contextual semantics to automate the web document search and analysis,"L Wang, W Song, D Cheung",1,1,0
Leveraging semantic technologies for enterprise search,Gianluca Demartini,1,1,0
Building a collaborative semantic-aware framework for search: the SWS2 project,A Carbonaro,1,1,0
A categorization scheme for semantic web search engines,"K S Esmaili, H Abolhassani",1,1,0
Semantic web search model for information retrieval of the semantic data,"O Choi, S Yoon, M Oh, S Han",1,1,0
Fuzzy view-based semantic search,"M Holi, E Hyvonen",1,1,0
Semantic Web Search Based on Ontological Conjunctive Queries,"B Fazzinga, G Gianforme, G Gottlob, T Lukasiewicz",1,1,0
Effective ontology-based search for educational resources exploiting semantic similarity,"T Huang, Q T Liu, Z K Yang, S M Wang, S Y Liu",1,1,0
Semantic annotation and search of cultural-heritage collections: The MultimediaN E-Culture demonstrator,"G Schreiber, A Amin, L Aroyo, M van Assem, V de Boer, L Hardman, M Hildebrand, B Omelayenko, J van Osenbruggen, A Tordai, J Wielemaker, B Wielinga",1,1,0
Semantic video search using natural language queries,"Asaad Hakeem, Mun Wai Lee, Omar Javed, Niels Haering",1,1,0
Searching for semantics,John Hannan,1,1,0
Ontology-enriched semantic space for video search,"Xiao-Yong Wei, Chong-Wah Ngo",1,1,0
Integrated semantic-syntactic video modeling for search and browsing,"A Ekin, A M Tekalp, R Mehrotra",1,1,0
MediaMill semantic video search using the RotorBrowser,"Ork de Rooij, Cees G. M., Marcel Worring",1,1,0
Columbia University's semantic video search engine,"Shih-Fu Chang, Lyndon S. Kennedy, Eric Zavesky",1,1,0
Towards content-based relevance ranking for video search,"Wei Lai, Xian-Sheng Hua, Wei-Ying Ma",1,1,0
The mediamill semantic video search engine,"M Worring, C GM Snoek, O de Rooij, G P Nguyen, A WM Smeulders",1,1,0
The Research of Search Engine Based on Semantic Web,"Y Jin, Z Y Lin, H W Lin",1,1,0
The Research of the Semantic Search Engine based on the Ontology,"Z Q Du, J Hu, H X Yi, J Z Hu",1,1,0
Conceptual graph matching for semantic search,"J W Zhong, H P Zhu, J M Li, Y Yu",1,1,0
An ontological framework for repurposing and searching for learning obiects on the Semantic Web,"J AW Fiaidhi, S MA Mohammed, H A Ramadhan",1,1,0
"Semantic Computing, Cloud Computing, and Semantic Search Engine","P CY Sheu, S Wang, Q Wang, K Hao, R Paul",1,1,0
Searching a file system using inferred semantic links,"Deepavali Bhagwat, Neoklis Polyzotis",1,1,0
Falconer once SIOC meets semantic search engine,"Gang Wu, Mengdong Yang, Ke Wu, Guilin Qi, Yuzhong Qu",1,1,0
Topic-driven web search result organization by leveraging wikipedia semantic knowledge,"Xianpei Han, Jun Zhao",1,1,0
CLUSTERING WEB SEARCH RESULTS USING SEMANTIC INFORMATION,"H Wen, G S Huang, Z Li",1,1,0
IGroup a web image search engine with semantic clustering of search results,"Feng Jing, Changhu Wang, Yuhuan Yao, Kefeng Deng, Lei Zhang, Wei-Ying Ma",1,1,0
Categorizing and ranking search engine's results by semantic similarity,"Tianyong Hao, Zhi Lu, Shitong Wang, Tiansong Zou, Shenhua GU, Liu Wenyin",1,1,0
WebCarousel: Automatic presentation and semantic restructuring of Web search result for mobile environments,"A Nadamoto, H Kondo, K Tanaka",1,1,0
SemRank: ranking complex relationship search results on the semantic web,"Kemafor Anyanwu, Angela Maduko, Amit Sheth",1,1,0
IGroup presenting web image search results in semantic clusters,"Shuo Wang, Feng Jing, Jibo He, Qixing Du, Lei Zhang",1,1,0
Semantic web technologies to automate searching for geospatial data,Nancy Wiegand,1,1,0
Intelligent Semantic Web Search Engines: A Brief Survey,"G. Madhu, Dr. A. Govardhan, Dr. T. V.",1,1,0
A Domain Specific Ontology Based Semantic Web Search Engine,"Debajyoti Mukhopadhyay, Aritra Banik, Sreemoyee Mukherjee, Jhilik Bhattacharya, Young-Chon Kim",1,1,0
Swoogle a search and metadata engine for the semantic web,"Li Ding, Tim Finin, Anupam Joshi, Rong Pan, R. Scott Cost, Yun Peng, Pavan Reddivari, Vishal Doshi, Joel Sachs",1,1,0
Toward the semantic geospatial web,Max J. Egenhofer,1,1,0
Use of ontologies to enhance the results of web search engines,"D Aguilar-Lopez, I Lopez-Arevalo, V Sosa-Sosa",1,1,0
Semantic Service Search Engine (S3E): An Approach for Finding Services on the Web,"L Giantsiou, N Loutas, V Peristeras, K Tarabanis",1,1,0
Construction of Ontology based Semantic-Linguistic Feature Vectors for Searching: the Process and Effect,"S L Tomassen, D Strasunskas",1,1,0
Statistical search on the semantic web,"N Kobayashi, T Toyoda",1,1,0
Search-Based Automatic Web Image Annotation Using Latent Visual and Semantic Analysis,"D Y Xia, F Wu, Y T Zhuang",1,1,0
GoNTogle: A Tool for Semantic Annotation and Search,"G Giannopoulos, N Bikakis, T Dalamagas, T Sellis",1,1,0
Association search in semantic web search + inference,"Liang Bangyong, Tang Jie, Li Juanzi",1,1,0
An intelligent search agent system for semantic information retrieval on the internet,"Carmine Cesarano, Antonio d'Acierno, Antonio Picariello",1,1,0
Association search in semantic web: search + inference,"Liang Bangyong, Tang Jie, Li Juanzi",1,1,0
IGroup: presenting web image search results in semantic clusters,"Shuo Wang, Feng Jing, Jibo He, Qixing Du, Lei Zhang",1,1,0
SPSS: A case of semantic peer-to-peer search system,"F Liu, W J Zhang, F Y Ma, M L Li",1,1,0
SemreX: Efficient search in a semantic overlay for literature retrieval,"H Jin, H H Chen",1,1,0
Advanced semantic search and retrieval in a collaborative peer-to-peer system,"Giuseppe Pirr&#242;, Massimo Ruffolo, Domenico Talia",1,1,0
Image semantics discovery from web pages for semantic-based image retrieval using self-organizing maps,"H C Yang, C H Lee",1,1,0
3D ontology visualization in semantic search,Cody Buntain,1,1,0
Utilizing resource importance for ranking semantic web query results,"B Bamba, S Mukherjea",1,1,0
Beagle(++): Semantically enhanced searching and ranking on the desktop,"P A Chirita, S Costache, W Nejdl, R Pain",1,1,0
SkylineSearch semantic ranking and result visualization for pubmed,"Julia Stoyanovich, Mayur Lodha, William Mee, Kenneth A. Ross",1,1,0
Activity based metadata for semantic desktop search,"P A Chirita, R Gavriloaie, S Ghita, W Nejdl, R Paiu",1,1,0
An Application of Meta Search Agent System Based on Semantized Tags for Enhanced Web Searching,"C Kim, J Y Jung, H C Zin, J J Jung",1,1,0
Cluster-based data modeling for semantic video search,"Jelena Te&#353;i&#263;, Apostol (Paul) Natsev, John R. Smith",1,1,0
Effective Top-k Keyword Search in Relational Databases Considering Query Semantics,"Y W Xu, Y Ishikawa, J H Guan",1,1,0
Using Microformats: Gateway to the Semantic Web,K Stolley,1,1,0
SXRS: An XLink-based Recommender System using Semantic Web technologies,I C Hsu,1,1,0
Semi-automatic Annotation System for OWL-based Semantic Search,"C H Liu, H C Chen, J L Jain, J Y Chen",1,1,0
Bringing semantics to web services with OWL-S,"D Martin, M Burstein, D McDermott, S McIlraith, M Paolucci, K Sycara, D L McGuinness, E Sirin, N Srinivasan",1,1,0
Semantic search via XML fragments a high-precision approach to IR,"Jennifer Chu-Carroll, John Prager, Krzysztof Czuba, David Ferrucci, Pablo Duboue",1,1,0
Context-Based Adaptive Personalized Web Search for Improving Information Retrieval Effectiveness,"X W Pan, Z C Wang, X J Gu",1,1,0
"If you ask nicely, I will answer: Semantic Search and Today's Search Engines","T Imielinski, A Signorini",1,1,0
XSemantic: An Extension of LCA Based XML Semantic Search,"U Supasitthimethee, T Shimizu, M Yoshikawa, K Porkaew",1,1,0
Semantic search via XML fragments: a high-precision approach to IR,"Jennifer Chu-Carroll, John Prager, Krzysztof Czuba, David Ferrucci, Pablo Duboue",1,1,0
AN APPLICATION OF LANGUAGE PROCESSING FOR A SEARCH INTERFACE,"B VICKERY, A VICKERY",1,1,0
"Web-assisted annotation, semantic indexing and search of television and radio news","Mike Dowman, Valentin Tablan, Hamish Cunningham, Borislav Popov",1,1,0
Domain-specific web search with keyword spices,"S Oyama, T Kokubo, T Ishida",1,1,0
Methodology and campaign design for the evaluation of semantic search tools,"Stuart N. Wrigley, Dorothee Reinhard, Khadija Elbedweihy, Abraham Bernstein, Fabio Ciravegna",1,1,0
Patterns of semantic relations to improve image content search,"L Hollink, G Schreiber, B Wielinga",1,1,0
Semantic Search on Unstructured Data: Explicit Knowledge through Data Recycling,"A Kohn, F Bry, A Manta",1,1,0
Searching movies based on user defined semantic events,"B Lehane, N E O'Connor, H Lee",1,1,0
Information search the intersection of visual and semantic space,"Franklin P. Tamborello, Michael D. Byrne",1,1,0
Information search: the intersection of visual and semantic space,"Franklin P. Tamborello, Michael D. Byrne",1,1,0
Measure Semantic Distance in WordNet Based on Directed Graph search,"C Dong, J Z Yan, L Y Fang, B Shi",1,1,0
INEX+DBPEDIA: a corpus for semantic search evaluation,"Jose R. Perez-Aguera, Javier Arroyo, Jane Greenberg, Joaquin Perez-Iglesias, Victor Fresno",1,1,0
INEX+DBPEDIA a corpus for semantic search evaluation,"Jose R. Perez-Aguera, Javier Arroyo, Jane Greenberg, Joaquin Perez-Iglesias, Victor Fresno",1,1,0
Comparative Evaluation of Reliabilities on Semantic Search Functions: Auto-complete and Entity-Centric Unified Search,"H Jung, M K Lee, B J You, D W Kim",1,1,0
The crucial role of semantic discovery and markup in geo-temporal search,"Fredric C. Gey, Noriko Kando, Ray R. Larson",1,1,0
Interconnection semantics for keyword search in XML,"Sara Cohen, Yaron Kanza, Benny Kimelfeld, Yehoshua Sagiv",1,1,0
Temporal Semantics Extraction for Improving Web Search,"M T Vicente-Diez, P Martinez",1,1,0
Recent advances and challenges of semantic image/video search,"S F Chang, W Y Ma, A Smeulders",1,1,0
Improving Recall and Precision of a Personalized Semantic Search Engine for E-learning,"O Nasraoui, L Zhuhadar",1,1,0
Semantic web browsing,"I Papadakis, M Stefanidakis",1,1,0
Finding and ranking knowledge on the Semantic Web,"L Ding, R Pan, T Finin, A Joshi, Y Peng, P Kolari",1,1,0
NAGA: Searching and ranking knowledge,"G Kasneci, F M Suchanek, G Ifrim, M Ramanath, G Weikum",1,1,0
Semantically driven snippet selection for supporting focused web searches,"I Varlamis, S Stamou",1,1,0
"Using semantic, geographical, and temporal relationships to enhance searchand retrieval in digital catalogs",,1,1,0
Semantics in visual information retrieval,,1,1,0
Information retrieval on the semantic web,,1,1,0
An architecture for personal semantic web information retrieval system,,1,1,0
Audio information retrieval using semantic similarity,,1,1,0
A Context-based Semantically Enhanced Information Retrieval Model,,1,1,0
A Hybrid Semantic Similarity Measure for Spatial Information Retrieval,,1,1,0
Using semantic roles in information retrieval systems,,1,1,0
Exploiting semantic annotations in information retrieval ESAIR '08,,1,1,0
Semantic information retrieval on the web,,1,1,0
Information retrieval by semantic similarity,,1,1,0
Knowledge sharing by information retrieval in the Semantic Web,,1,1,0
A survey of content-based image retrieval with high-level semantics,,1,1,0
ICICLE: A semantic-based retrieval system for WWW images,,1,1,0
An effective semantic search technique using ontology,"Jihyun Lee, Jun-Ki Min, Chin-Wan Chung",1,1,0
Application of ontology techniques to view-based semantic search and browsing,"E Hyvonen, S Saarela, K Viljanen",1,1,0
Semantic Association Search and Rank Method based on Spreading Activation for the Semantic Web,"M Lee, W Kim",1,1,0
Ontology Driven Semantic Search over Structure P2P Network,"J Q Cai, X L Shao, W H Ma",1,1,0
An enhanced model for searching in semantic portals,"Lei Zhang, Yong Yu, Jian Zhou, ChenXi Lin, Yin Yang",1,1,0
An enhanced model for searching in semantic portals,"Lei Zhang, Yong Yu, Jian Zhou, ChenXi Lin, Yin Yang",1,1,0
Leveraging semantic technologies for enterprise search,Gianluca Demartini,1,1,0
The usability of semantic search tools: a review,"V Uren, Y G Lei, V Lopez, H M Liu, E Motta, M Giordanino",1,1,0
Recent advances and challenges of semantic image/video search,"S F Chang, W Y Ma, A Smeulders",1,1,0
Avatar semantic search a database approach to information retrieval,"Eser Kandogan, Rajasekar Krishnamurthy, Sriram Raghavan, Shivakumar Vaithyanathan, Huaiyu Zhu",1,1,0
Cluster-based data modeling for semantic video search,"Jelena Te&#353;i&#263;, Apostol (Paul) Natsev, John R. Smith",1,1,0
Semantically enabled exploratory video search,"J&#246;rg Waitelonis, Harald Sack, Johannes Hercher, Zalan Kramer",1,1,0
A hybrid approach for searching in the semantic web,"Cristiano Rocha, Daniel Schwabe, Marcus Poggi Aragao",1,1,0
A hybrid approach for searching in the semantic web,"Cristiano Rocha, Daniel Schwabe, Marcus Poggi Aragao",1,1,0
Columbia University's semantic video search engine,"Shih-Fu Chang, Lyndon S. Kennedy, Eric Zavesky",1,1,0
Temporal Semantics Extraction for Improving Web Search,"M T Vicente-Diez, P Martinez",1,1,0
The mediamill semantic video search engine,"M Worring, C GM Snoek, O de Rooij, G P Nguyen, A WM Smeulders",1,1,0
Using contextual semantics to automate the web document search and analysis,"L Wang, W Song, D Cheung",1,1,0
Semantic search,"R. Guha, Rob McCool, Eric Miller",1,1,0
Semantic search,"R. Guha, Rob McCool, Eric Miller",1,1,0
3D ontology visualization in semantic search,Cody Buntain,1,1,0
RSS: A framework enabling ranked search on the semantic web,"X M Ning, H Jin, H Wu",1,1,0
Interconnection semantics for keyword search in XML,"Sara Cohen, Yaron Kanza, Benny Kimelfeld, Yehoshua Sagiv",1,1,0
Effective ontology-based search for educational resources exploiting semantic similarity,"T Huang, Q T Liu, Z K Yang, S M Wang, S Y Liu",1,1,0
Indexing scheme for keyword search over semantic web documents,"Y Kim, H Shin, K Chong, H Lim",1,1,0
Weighted ontology-based search exploiting semantic similarity,"K Zhang, J Tang, M C Hong, J Z Li, W Wei",1,1,0
Categorizing and ranking search engine's results by semantic similarity,"Tianyong Hao, Zhi Lu, Shitong Wang, Tiansong Zou, Shenhua GU, Liu Wenyin",1,1,0
Semantic Web for Search,J Gronski,1,1,0
Search on the semantic Web,"L Ding, T Finin, A Joshi, Y Peng, R Pan, P Reddivari",1,1,0
Collaborative knowledge semantic graph image search,"Jyh-Ren Shieh, Yang-Ting Yeh, Chih-Hung Lin, Ching-Yung Lin, Ja-Ling Wu",1,1,0
Collaborative knowledge semantic graph image search,"Jyh-Ren Shieh, Yang-Ting Yeh, Chih-Hung Lin, Ching-Yung Lin, Ja-Ling Wu",1,1,0
Introduction to Semantic Search Engine,"J M Kassim, M Rahmany",1,1,0
SemRank: ranking complex relationship search results on the semantic web,"Kemafor Anyanwu, Angela Maduko, Amit Sheth",1,1,0
SemRank ranking complex relationship search results on the semantic web,"Kemafor Anyanwu, Angela Maduko, Amit Sheth",1,1,0
Bridging the syntactic and the semantic web search,"G Kouzas, I Anagnostopoulos, I Maglogiannis, C Anagnostopoulos",1,1,0
SemSearch'11 the 4th semantic search workshop,"Thanh Tran, Peter Mika, Haofen Wang, Marko Grobelnik",1,1,0
SemSearch'11: the 4th semantic search workshop,"Thanh Tran, Peter Mika, Haofen Wang, Marko Grobelnik",1,1,0
Towards semantic search,"R Baeza-Yates, M Ciaramita, P Mika, H Zaragoza",1,1,0
A Metametadata Taxonomy to support Semantic Searching Algorithms in Metadata Repository,"A Ismail, M S Joy, J E Sinclair, M I Hamzah",1,1,0
Searching movies based on user defined semantic events,"B Lehane, N E O'Connor, H Lee",1,1,0
Using probabilistic latent semantic analysis for personalized web search,"C X Lin, G R Xue, H J Zeng, Y Yu",1,1,0
CLUSTERING WEB SEARCH RESULTS USING SEMANTIC INFORMATION,"H Wen, G S Huang, Z Li",1,1,0
Effective Top-k Keyword Search in Relational Databases Considering Query Semantics,"Y W Xu, Y Ishikawa, J H Guan",1,1,0
A semantic clustering-based approach for searching and browsing tag spaces,"Damir Vandic, Jan-Willem van Dam, Frederik Hogenboom, Flavius Frasincar",1,1,0
Informalising formal mathematics: Searching the Mizar library with latent semantics,P Cairns,1,1,0
Comparing keyword search to semantic search: a case study in solving crossword puzzles using the Google (TM) API,"D E Goldschmidt, M Krishnamoorthy",1,1,0
Toward a semantic search engine based on ontologies,"W D Fang, L Zhang, Y X Wang, S B Dong",1,1,0
Intelligent Search Machine with the Semantic Support,"S Dvorscak, K Machova",1,1,0
SemSearch: A search engine for the semantic web,"Y G Lei, V Uren, E Motta",1,1,0
Semantic distillation: a method for clustering objects by their contextual specificity,"Thomas Sierocinski, Anthony Le B̩chec, Nathalie Th̩ret, Dimitri Petritis",1,1,0
Inductive reasoning and semantic web search,"Claudia d'Amato, Floriana Esposito, Nicola Fanizzi, Bettina Fazzinga, Georg Gottlob, Thomas Lukasiewicz",1,1,0
An experimental study of the impact of information extraction accuracy on semantic search performance,"Jennifer Chu-Carroll, John Prager",1,1,0
Combining web-based searching with latent semantic analysis to discover similarity between phrases,"S M Falconer, D Maslov, M A Storey",1,1,0
Image Semantic Search Engine,"C Q Lv, T Kobayashi, K Agusa, K Wu, Q Zhu",1,1,0
Combining weights with fuzziness for intelligent semantic web search,"H Jin, X M Ning, W J Jia, H Wu, G L Lu",1,1,0
Using BM25F for semantic search,"Jos&#233; R. P&#233;rez-Ag&#252;era, Javier Arroyo, Jane Greenberg, Joaquin Perez Iglesias, Victor Fresno",1,1,0
Making things findable semantics for web search and online media,Peter Mika,1,1,0
Relevance feedback for category search in music retrieval based on semantic concept learning,"M K Shan, M F Chiang, F F Kuo",1,1,0
Semantic search on heterogeneous Wiki systems,"Fabrizio Orlandi, Alexandre Passant",1,1,0
Semantic search engines,"A Calsavara, G Schmidt",1,1,0
Semantic video search using natural language queries,"Asaad Hakeem, Mun Wai Lee, Omar Javed, Niels Haering",1,1,0
An Integrated Solution for Improving Semantic Content Searching in Distributed Environment.,"Y Goita, C J Hu",1,1,0
Effective image annotation for search using multi-level semantics,"P J Cheng, L F Chien",1,1,0
The Research of Search Engine Based on Semantic Web,"Y Jin, Z Y Lin, H W Lin",1,1,0
Cluster-Based Exploration for Effective Keyword Search over Semantic Datasets,"R De Virgilio, P Cappellari, M Miscione",1,1,0
Conceptual graph matching for semantic search,"J W Zhong, H P Zhu, J M Li, Y Yu",1,1,0
Sniper: A Domain Semantic Search Engine,"H Q Jiang, L Y Fang, Y F Li, J Z Yan, B Shi",1,1,0
Discovering semantic similarity association in semantic search system,"Shahdad Shariatmadari, Ali Mamat, Hamidah Ibahim, Norwati Mustapha",1,1,0
Distributed semantic search for the web a multiagent approach,Murat &#350;ensoy,1,1,0
A categorization scheme for semantic web search engines,"K S Esmaili, H Abolhassani",1,1,0
Fuzzy view-based semantic search,"M Holi, E Hyvonen",1,1,0
Searching with semantics: An interactive visualization technique for exploring an annotated image collection,"P Janecek, P Pu",1,1,0
Intelligent Semantic Web Search Engines: A Brief Survey,"G. Madhu, Dr. A. Govardhan, Dr. T. V.",1,1,0
Methodology and campaign design for the evaluation of semantic search tools,"Stuart N. Wrigley, Dorothee Reinhard, Khadija Elbedweihy, Abraham Bernstein, Fabio Ciravegna",1,1,0
Semantic Web Search Based on Ontological Conjunctive Queries,"B Fazzinga, G Gianforme, G Gottlob, T Lukasiewicz",1,1,0
Semantically driven snippet selection for supporting focused web searches,"I Varlamis, S Stamou",1,1,0
The crucial role of semantic discovery and markup in geo-temporal search,"Fredric C. Gey, Noriko Kando, Ray R. Larson",1,1,0
Association search in semantic web: search + inference,"Liang Bangyong, Tang Jie, Li Juanzi",1,1,0
Association search in semantic web search + inference,"Liang Bangyong, Tang Jie, Li Juanzi",1,1,0
Searching a file system using inferred semantic links,"Deepavali Bhagwat, Neoklis Polyzotis",1,1,0
The Research of the Semantic Search Engine based on the Ontology,"Z Q Du, J Hu, H X Yi, J Z Hu",1,1,0
A personalizable agent for semantic taxonomy-based web search,"L Kerschberg, W Kim, A Scime",1,1,0
Falconer: once SIOC meets semantic search engine,"Gang Wu, Mengdong Yang, Ke Wu, Guilin Qi, Yuzhong Qu",1,1,0
Falconer once SIOC meets semantic search engine,"Gang Wu, Mengdong Yang, Ke Wu, Guilin Qi, Yuzhong Qu",1,1,0
Falcons: searching and browsing entities on the semantic web,"Gong Cheng, Weiyi Ge, Yuzhong Qu",1,1,0
Falcons searching and browsing entities on the semantic web,"Gong Cheng, Weiyi Ge, Yuzhong Qu",1,1,0
Semantic web search model for information retrieval of the semantic data,"O Choi, S Yoon, M Oh, S Han",1,1,0
Development of a semantic web based mobile local search system,"Joo Seong Jeon, Gi Jeong Lee",1,1,0
Development of a semantic web based mobile local search system,"Joo Seong Jeon, Gi Jeong Lee",1,1,0
IGroup a web image search engine with semantic clustering of search results,"Feng Jing, Changhu Wang, Yuhuan Yao, Kefeng Deng, Lei Zhang, Wei-Ying Ma",1,1,0
Extracting semantic relationships between terms from PC documents and its applications to web search personalization,"H Ohshima, S Oyama, K Tanaka",1,1,0
A smart web query method for semantic retrieval of web data,"R HL Chiang, C EH Chua, V C Storey",1,1,0
Semantic search among heterogeneous biological databases based on gene ontology,"S L Cao, L Qin, W Z He, Y Zhong, Y Y Zhu, Y X Li",1,1,0
Extracting authoring information based on keywords and semantic search,"Faisal Alkhateeb, Amal Alzubi, Iyad Abu Doush, Shadi Aljawarneh, Eslam Al Maghayreh",1,1,0
"Semantic Computing, Cloud Computing, and Semantic Search Engine","P CY Sheu, S Wang, Q Wang, K Hao, R Paul",1,1,0
SemreX: Efficient search in a semantic overlay for literature retrieval,"H Jin, H H Chen",1,1,0
SPSS: A case of semantic peer-to-peer search system,"F Liu, W J Zhang, F Y Ma, M L Li",1,1,0
